id;titulo;fecha_publicación;num_páginas ;ranking;language_code;ratings_count;text_reviews_count;publisher
5712;Monster: The Autobiography of an L.A. Gang Member;6/29/2004;400;3.97;eng;4239;350;Grove Press
5713;Time for the Stars (Heinlein's Juveniles  #10);08/08/2006;256;3.97;eng;6898;200;Tor Books
5714;Freakonomics: A Rogue Economist Explores the Hidden Side of Everything;10/17/2006;320;3.97;eng;628745;13034;William Morrow
5715;The Oedipus Plays of Sophocles: Oedipus the King;05/01/1996;553;3.97;eng;2288;46;Plume
5716;The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone;11/01/2002;259;3.97;eng;45589;726;Mariner Books
5717;The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus;01/03/2000;430;3.97;eng;2979;288;Penguin Books
5718;The Oedipus Plays of Sophocles;09/01/1958;390;3.97;eng;8;1;Signet Books (NY)
5719;Ghost In the Shell 2: Innocence: After the Long Goodbye;10/11/2005;196;3.97;eng;250;12;VIZ Media LLC
5720;The Tipping Point: How Little Things Can Make a Big Difference;01/07/2002;301;3.97;eng;633037;11898;Back Bay Books
5721;Revolutionary Characters: What Made the Founders Different;5/18/2006;336;3.97;eng;3259;187;Penguin Press HC  The
5722;Eva Luna;8/30/2005;320;3.97;eng;430;23;Dial Press
5723;The Stories of Eva Luna;11/13/2001;352;3.97;eng;12839;375;Scribner
5724;Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica;12/01/1994;256;3.97;eng;10;1;McGraw-Hill Humanities/Social Sciences/Languages
5725;The Quiet American;8/31/2004;180;3.97;eng;37620;2298;Penguin Classics Deluxe Editions
5726;China Court: The Hours of a Country House;12/31/1993;358;3.97;eng;516;77;William Morrow & Company
5727;H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG);02/02/2008;260;3.97;eng;98;2;Chaosium
5728;The Illustrated Art of War;10/15/2005;272;3.97;eng;91;11;Oxford University Press  USA
5729;The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time;10/01/2003;224;3.97;eng;179;20;Walker Books
5730;Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time;10/01/2005;192;3.97;eng;47453;1865;Walker Books
5731;Merry Christmas  Stinky Face;10/01/2004;32;3.97;eng;20;3;Scholastic
5732;Jackdaws;12/05/2006;416;3.97;eng;20892;953;NAL
5733;Jackdaws;11/26/2002;496;3.97;eng;367;32;Signet
5734;The Road;9/26/2006;241;3.97;eng;606433;34301;Alfred A. Knopf
5735;Runaways  Vol. 1: Pride and Joy;12/06/2006;144;3.97;eng;24754;859;Marvel
5736;The Electric Kool-aid Acid Test/The Kandy Kolored Tangerine Flake Streamline Baby/Radical Chic & Mau Mauing the Flak Catchers;12/01/1990;943;3.97;eng;299;14;Quality Paperback Book Club
5737;Nacho and Lolita;10/01/2005;40;3.97;eng;34;5;Scholastic Press
5738;Peter Pan and Other Plays;7/15/1999;384;3.97;eng;366;21;Oxford University Press
5739;Gulliver's Travels;3/28/2006;160;3.97;eng;933;26;Sterling
5740;Laughter in the Dark;9/17/2006;292;3.97;eng;8717;477;New Directions
5741;Dead Cert;01/06/2004;277;3.97;eng;4964;124;G.P. Putnam's Sons
5742;Flying Finish;08/01/1999;276;3.97;eng;2587;89;Jove
5743;The Making of Master and Commander: The Far Side of the World;10/17/2003;168;3.97;eng;96;13;W. W. Norton  Company
5744;The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism;01/04/2000;366;3.97;eng;14183;398;Shambhala
5745;The Art of War;01/11/2005;273;3.97;eng;235924;5869;Shambhala
5746;The Art of War;06/01/2003;5;3.97;eng;72;22;Recorded Books  Inc.
5747;Everything's Eventual: 14 Dark Tales;11/01/2005;605;3.97;eng;73145;1519;Pocket Books
5748;Pipe Dream (Strivers Row);7/31/2001;341;3.97;eng;139;17;Villard
5749;Seaward;4/30/1987;167;3.97;eng;1756;72;Aladdin Paperbacks
5750;A Door of Hope;04/01/1987;197;3.97;eng;28;3;Here's Life Publishers
5751;Rabbit at Rest (Rabbit Angstrom #4);8/27/1996;608;3.97;eng;13361;395;Random House Trade
5752;The Confessions of Nat Turner;07/01/2004;480;3.97;eng;86;5;Vintage Classics
5753;The Moon Lady;11/01/1995;32;3.97;eng;1388;64;Aladdin
5754;Hegemony or Survival: America's Quest for Global Dominance;09/01/2004;301;3.97;eng;11173;345;Holt McDougal
5755;Imperial Ambitions: Conversations on the Post-9/11 World;10/05/2005;226;3.97;eng;1776;90;Metropolitan Books/Henry Holt & Co. (NY)
5756;Geek Love;06/11/2002;348;3.97;eng;50103;5030;Random House Vintage
5757;Dear God  Help!!! Love  Earl;07/11/2006;144;3.97;eng;37;4;Yearling
5758;The Fairy Godmother (Five Hundred Kingdoms  #1);10/25/2004;479;3.97;eng;15813;871;Luna Books
5759;The Time Traveler's Wife;10/01/2005;518;3.97;eng;1005;253;MacAdam/Cage
5760;Part-Time Wife (Hometown Heartbreakers  #4);3/25/1996;256;3.97;eng;574;22;Silhouette Special Edition
5761;The Wealth of Networks: How Social Production Transforms Markets and Freedom;5/16/2006;528;3.97;eng;1568;47;Yale University Press
5762;The Lady Chosen (Bastion Club  #1);8/26/2003;464;3.97;eng;5686;193;Avon
5763;Wolf Willow;12/01/2000;306;3.97;eng;597;97;Penguin Classics
5764;Odd Thomas (Odd Thomas  #1);8/29/2006;446;3.97;eng;227884;6253;Bantam
5765;The Time Traveler's Wife;08/01/2005;5;3.97;eng;17;0;BBC Audiobooks
5766;Jarka Ruus (High Druid of Shannara  #1);7/26/2005;416;3.97;eng;12122;138;Del Rey
5767;The Elfstones of Shannara (The Original Shannara Trilogy #2);10/10/2000;564;3.97;eng;1691;152;Del Rey Books
5768;One Door Away from Heaven;10/29/2002;681;3.97;eng;17959;555;Bantam
5769;Hour Game (Sean King & Michelle Maxwell  #2);1/21/2005;437;3.97;eng;15;2;MacMillan
5770;Evil Under the Sun (Hercule Poirot  #24);09/01/2006;220;3.97;eng;36334;975;Black Dog & Leventhal Publishers
5771;Forever Odd (Odd Thomas  #2);10/31/2006;364;3.97;eng;61555;2263;Bantam Books
5772;Of Love and Shadows;8/30/2005;304;3.97;eng;17808;403;Dial Press Trade Paperback
5773;Time For Kids: Butterflies!;2/21/2006;32;3.97;eng;21;0;HarperCollins
5774;Jane's Warlord (Warlord #1);06/01/2004;320;3.97;eng;2552;94;Berkley Sensation
5775;Dead I Well May Be (Dead Trilogy #1);8/31/2004;384;3.97;eng;2594;243;Pocket Books
5776;The Edge of Honor;5/15/1995;626;3.97;eng;168;16;St. Martin's Paperbacks
5777;Fables  Vol. 1: Legends in Exile;12/31/2002;128;3.97;eng;119292;2866;Vertigo
5778;Odd Thomas (Odd Thomas #1);12/09/2003;11;3.97;eng;106;32;Random House Audio Publishing Group
5779;King Icahn;06/01/1993;336;3.97;eng;35;1;Dutton Books
5780;The Sicilian;05/01/2001;416;3.97;eng;16557;502;Ballantine Books
5781;JLA: Earth 2;10/01/2000;96;3.97;eng;5165;143;DC Comics
5782;Economic Origins of Dictatorship and Democracy;10/01/2005;416;3.97;eng;158;10;Cambridge University Press
5783;In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture;2/19/2002;354;3.97;eng;515;76;Anchor
5784;Camera Lucida: Reflections on Photography;06/01/2001;119;3.97;eng;75;5;Hill and Wang
5785;The Children of Húrin;4/17/2007;313;3.97;eng;2681;225;Houghton Mifflin Harcourt
5786;The Lost Road and Other Writings (The History of Middle-earth  #5);06/05/2002;455;3.97;eng;97;10;HarperCollins
5787;The Sisters: The Saga of the Mitford Family;5/20/2003;611;3.97;eng;8132;589;W.W. Norton & Company
5788;Chronicle of a Death Foretold;10/07/2003;120;3.97;eng;69912;2789;Vintage
5789;William Shakespeare’s: Romeo and Juliet (Shakespeare Retellings  #4);10/01/1999;40;3.97;eng;179;17;Dial Books
5790;The Art of Warfare;03/02/1993;336;3.97;eng;824;55;Ballantine Books
5791;Knowledge Is Power (The Amazing Days of Abby Hayes: #15);07/01/2004;97;3.97;eng;23;0;Turtleback Books
5792;The Scotch-Irish: A Social History;8/30/1989;377;3.97;eng;210;25;University of North Carolina Press
5793;Frogs & French Kisses (Magic in Manhattan  #2);6/13/2006;288;3.97;eng;4863;221;Delacorte Press
5794;The Rattle-Rat;07/01/2003;293;3.97;eng;174;8;Soho Press
5795;Three Plays of Euripides: Alcestis/Medea/The Bacchae;2/17/1974;144;3.97;eng;243;23;W.W. Norton & Company
5796;The Land of the Dead (Tales from the Odyssey  #2);09/01/2003;112;3.97;eng;400;32;Little  Brown Books for Young Readers
5797;Hiroshima;03/04/1989;152;3.97;eng;52567;2358;Vintage
5798;Silent Spring;10/22/2002;378;3.97;eng;30281;1694;Mariner Books
5799;A Civil Action;8/27/1996;512;3.97;eng;13628;754;Vintage
5800;Theogony/Works and Days/Shield;6/28/2004;192;3.97;eng;83;4;Johns Hopkins University Press
5801;The Works and Days/Theogony/The Shield of Herakles;11/15/1991;256;3.97;eng;90;8;University of Michigan Press
5802;Tristan Taormino's True Lust;9/25/2002;200;3.97;eng;72;6;Cleis Press
5803;The Raven Prince (Princes Trilogy  #1);11/01/2006;392;3.97;eng;16024;894;Warner Forever
5804;Prince Caspian (Chronicles of Narnia  #4);09/01/2006;223;3.97;eng;1123;90;HarperCollins Publishers
5805;Yakitate!! Japan  Volume 3;01/09/2007;208;3.97;eng;297;6;VIZ Media LLC
5806;The Quiet American: Text and Criticism;01/01/1996;515;3.97;eng;225;17;Penguin Books
5807;The Quiet American;10/07/2004;198;3.97;eng;1344;156;Vintage Books/Vintage Classics
5808;Red Harvest;05/01/2003;224;3.97;eng;17966;870;Orion
5809;Ricochet;01/02/2007;400;3.97;eng;15225;544;Simon & Schuster
5810;Where There's Smoke;05/01/1994;512;3.97;eng;5861;230;Grand Central Publishing (Formerly Warner Books)
5811;Exclusive;07/01/1997;496;3.97;eng;5852;342;Grand Central Publishing
5812;The Bean Trees (Greer Family  #1);03/01/1989;232;3.97;eng;120383;5290;Perfection Learning
5813;The Ultramarines Omnibus (Ultramarines #1-3);12/19/2008;768;3.97;eng;1691;67;Games Workshop
5814;The Great Wave: Price Revolutions and the Rhythm of History;11/11/1999;552;3.97;eng;204;33;Oxford University Press  USA
5815;Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1);11/15/2005;216;3.97;eng;1848;66;Dark Horse Manga
5816;The Builders;11/01/2006;87;3.97;eng;664;82;New Island Books
5817;The Light Fantastic (Discworld  #2;02/02/2000;2031;3.97;eng;277;91479;HarperTorch
5818;X-Statix  Volume 1: Good Omens;01/01/2003;128;3.97;eng;400;17;Marvel
5819;Snow Treasure;10/05/2006;208;3.97;eng;5279;489;Puffin Books
5820;Running with the Demon (Word & Void #1);7/16/1998;503;3.97;eng;72;3;Orbit Books
5821;Jimmy Stewart: The Truth Behind the Legend;5/30/2006;317;3.97;eng;212;35;Barricade Books
5822;Ghost in the Shell 2: Innocence: After The Long Goodbye;7/17/2007;196;3.97;eng;21;3;VIZ Media LLC
5823;The Cat Who Played Post Office (Cat Who...  #6);05/09/1996;224;3.97;eng;6366;200;Headline
5824;Every Tongue Got to Confess: Negro Folk-tales from the Gulf States;10/01/2002;320;3.97;eng;317;47;Amistad
5825;Stake That (Blood Coven Vampire  #2);12/05/2006;288;3.97;eng;5449;191;Berkley
5826;Bliss;09/01/2001;394;3.97;eng;1742;108;Leisure Books
5827;How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking;09/01/2005;384;3.97;eng;29553;254;Hachette Books
5828;Fear (Fearless  #23);09/01/2002;208;3.97;eng;436;6;Simon & Schuster Childrens Books
5829;Alone (Fearless  #22);7/16/2002;224;3.97;eng;490;5;Simon & Schuster Childrens Books
5830;Tears (Fearless  #15);05/01/2001;214;3.97;eng;644;11;Simon Pulse
5831;The Art of Innovation: Lessons in Creativity from IDEO  America's Leading Design Firm;1/16/2001;320;3.97;eng;6412;154;Broadway Business
5832;As Nature Made Him: The Boy Who Was Raised as a Girl;2/20/2001;320;3.97;eng;5456;619;Harper Perennial
5833;The Theban Plays: Oedipus Rex  Oedipus at Colonus & Antigone;6/23/2006;176;3.97;eng;182;14;Dover Publications
5834;Outside the Dog Museum (Answered Prayers  #4);06/01/2005;267;3.97;eng;1406;97;Orb Books
5835;Midnight Riders: The Story of the Allman Brothers Band;07/01/1996;343;3.97;eng;278;16;Little  Brown and Company
5836;For Whom the Bell Tolls;01/01/1940;503;3.97;eng;365;33;P. F. Collier and Sons
5837;Barracuda 945 (Admiral Arnold Morgan  #6);6/29/2004;498;3.97;eng;1119;27;HarperTorch
5838;Year's Happy Ending;9/24/2001;216;3.97;eng;134;14;Harlequin Readers' Choice
5839;Left Foot Forward: A Year in the Life of a Journeyman Footballer;05/01/1996;375;3.97;eng;92;4;Headline Book Publishing
5840;A Universal History of Iniquity;7/27/2004;128;3.97;eng;3101;129;Penguin Classics
5841;Poetry and Prose of Alexander Pope (Riverside Editions);01/02/1968;512;3.97;eng;93;5;Houghton Mifflin Company
5842;Measle and the Dragodon;09/01/2006;352;3.97;eng;263;13;HarperTrophy
5843;A Quantum Murder (Greg Mandel  #2);6/15/1998;375;3.97;eng;4016;95;Tor Books
5844;Del amor y otros demonios;02/07/2006;176;3.98;spa;4508;278;Plaza y Janes
5845;Un nuevo amanecer;1/22/2002;560;3.98;spa;3;1;Plaza y Janes
5846;Hijos de la medianoche;02/03/2005;798;3.98;spa;63;13;DeBolsillo
5847;Piccole donne;4/15/2001;288;3.98;ita;83;5;Piemme
5848;Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3);02/01/2003;240;3.98;ger;2;2;Nymphenburger
5849;Ein Platz für Hot Dogs: Another Roadside Attraction;06/01/1997;376;3.98;ger;3;0;Rowohlt Verlag
5850;Der Prozess;05/05/1988;0;3.98;ger;2;0;Schocken
5851;L'Étranger;03/02/2000;184;3.98;fre;13454;765;Gallimard
5852;L'Étranger;03/01/2005;207;3.98;fre;688;50;Editions Gallimard
5853;The Zen of CSS Design: Visual Enlightenment for the Web;2/17/2005;296;3.98;eng;793;28;Peachpit Press
5854;Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.;10/10/2001;234;3.98;eng;4600;88;Hachette Books
5855;The Birth of Tragedy;11/27/2003;160;3.98;eng;10147;301;Penguin Classics
5856;Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body;10/17/2003;364;3.98;eng;256;13;Rodale Books
5857;The Sword of Corte?s (Pirates of the Caribbean: Jack Sparrow  #4);10/01/2006;122;3.98;eng;644;14;Disney Press
5858;Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life;10/01/2002;208;3.98;eng;37;2;NAL
5859;Autobiography of a Fat Bride: True Tales of a Pretend Adulthood;07/08/2003;257;3.98;eng;8009;455;Villard
5860;A Streetcar Named Desire;9/17/2004;192;3.98;eng;3458;337;New Directions
5861;City of Night (Dean Koontz's Frankenstein  #2);7/26/2005;455;3.98;eng;1060;116;Bantam Books
5862;The Stranger;09/12/1954;154;3.98;eng;1493;184;Vintage
5863;Killing Time;02/01/1999;280;3.98;eng;12;1;Avon Books
5864;Clown;9/15/1998;32;3.98;eng;384;47;Henry Holt and Co. (BYR)
5865;JLA  Vol. 1: New World Order;04/01/1997;93;3.98;eng;3714;96;DC Comics
5866;The Origin of Species;3/15/2002;134;3.98;eng;33;3;W.W. Norton & Company
5867;The Case of the Snowboarding Superstar (Jigsaw Jones  #29);01/01/2006;80;3.98;eng;123;13;Scholastic
5868;The Drifting Classroom  Vol. 2 (Drifting Classroom);10/10/2006;188;3.98;eng;724;34;VIZ Media LLC
5869;River Out of Eden: A Darwinian View of Life;8/23/1996;172;3.98;eng;5891;192;HarperCollinsPublishers
5870;Must Love Dragons (Immortally Sexy  #2);11/01/2006;342;3.98;eng;1740;77;Warner Forever
5871;Twelfth Night;04/07/2005;240;3.98;eng;199;21;Penguin Classics
5872;The Pretender (Liar's Club  #1);6/16/2003;358;3.98;eng;2241;106;St. Martin's Paperbacks
5873;The Best of the Realms: The Stories of Elaine Cunningham (Forgotten Realms: The Best of the Realms  #3);05/08/2007;345;3.98;eng;164;6;Wizards of the Coast
5874;The One Tree (The Second Chronicles of Thomas Covenant  #2);11/18/1996;479;3.98;eng;174;3;Fontana
5875;Northern Lights (His Dark Materials  #1);9/14/2001;399;3.98;eng;836;62;Scholastic Press
5876;The Changeling (Daughters of England  #15);8/28/1990;369;3.98;eng;345;12;Ivy Books
5877;Sexus (The Rosy Crucifixion  #1);01/12/1994;506;3.98;eng;7805;251;Grove Press
5878;Jesus the Son of Man;2/21/1995;216;3.98;eng;1308;82;Knopf
5879;The Good Earth (House of Earth  #1);03/04/2009;418;3.98;eng;200744;7656;Howard Publishing Co
5880;Twelfth Night;07/01/2004;272;3.98;eng;138101;2513;Simon Schuster
5881;Into the Wild;1/20/1997;207;3.98;eng;800349;18198;Anchor Books
5882;Dirk Gently's Holistic Detective Agency (Dirk Gently #1);9/30/2005;6;3.98;eng;58;15;Phoenix Audio
5883;The Languages of Tolkien's Middle-Earth;5/28/1980;207;3.98;eng;4685;74;Houghton Mifflin Company
5884;Brave Companions: Portraits in History;11/01/1992;240;3.98;eng;3460;482;Simon Schuster
5885;A Full House: An Austin Family Christmas (Austin Family  #5.6);03/07/2000;48;3.98;eng;235;4;Shaw
5886;The Birth of Tragedy;6/17/2004;84;3.98;eng;32;0;Kessinger Publishing
5887;Corelli's Mandolin;8/29/1995;437;3.98;eng;62954;1791;Vintage
5888;Sugarplums and Scandal  (Love at Stake #2.5;10/31/2006;66;3.98;eng;327;1967;Avon
5889;Collected Short Stories;04/01/1993;368;3.98;eng;295;22;Penguin Books
5890;Dr No / Moonraker / Thunderball / From Russia with Love / On Her Majesty's Secret Service / Goldfinger;01/01/1984;862;3.98;eng;0;0;Heinemann-Octopus
5891;Thursday's Child (Margaret Thursday  #1);12/01/1985;256;3.98;eng;1059;38;Yearling
5892;Eden in the East: The Drowned Continent of Southeast Asia;07/01/1999;575;3.98;eng;99;15;Orion Publishing
5893;The Far Side of Evil;1/13/2005;324;3.98;eng;60;9;Firebird
5894;Extremely Loud and Incredibly Close;04/04/2006;326;3.98;eng;335477;19241;Mariner Books
5895;Catch-22;10/06/1994;519;3.98;eng;5517;452;Vintage
5896;Midnight's Children;04/08/1982;463;3.98;eng;364;46;Picador
5897;Franny and Zooey;1/30/2001;201;3.98;eng;167157;4994;Back Bay Books
5898;The Good Earth (House of Earth  #1);9/15/2004;357;3.98;eng;4080;501;Washington Square Press
5899;Power  Faith  and Fantasy: America in the Middle East 1776 to the Present;1/16/2007;832;3.98;eng;1510;216;W. W. Norton  Company
5900;Reservation Blues;02/07/2005;306;3.98;eng;11163;772;Grove Press
5901;The Manhattan Hunt Club;3/28/2006;384;3.98;eng;4889;221;Ballantine Books
5902;The Seven Daughters Of Eve;07/01/2002;368;3.98;eng;153;14;Corgi
5903;Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3);11/12/2002;227;3.98;eng;33028;1493;Random House Anchor
5904;Castaways of the Flying Dutchman (Flying Dutchman  #1);3/31/2003;356;3.98;eng;8025;261;Firebird
5905;Mr. Happy;4/30/2004;36;3.98;eng;1;0;Egmont Children's Books
5906;Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3);05/08/2006;128;3.98;eng;41;2;Thomas Nelson
5907;Rat Race;07/05/2006;304;3.98;eng;2400;93;G.P. Putnam's Sons
5908;When I Feel Angry;01/01/2000;24;3.98;eng;113;4;Albert Whitman  Company
5909;Tan fuerte  tan cerca;9/30/2005;457;3.98;eng;47;1;Lumen
5910;The Age of Reason;07/07/1992;408;3.98;eng;9477;313;Vintage International
5911;Pet Sematary;11/01/2005;576;3.98;eng;257466;3768;Pocket Books
5912;Just One More Day: A Memoir;01/05/2006;340;3.98;eng;180;25;Arrow Books
5913;This Boy's Life;1/20/2000;304;3.98;eng;22828;1304;Grove Press
5914;Rabbit Novels: Rabbit  Run and Rabbit Redux;11/04/2003;640;3.98;eng;811;55;Ballantine Books
5915;A Hundred Camels in the Courtyard;01/01/2001;90;3.98;eng;313;23;City Lights Publishers
5916;A Streetcar Named Desire;12/01/1952;107;3.98;eng;235224;2409;Dramatists Play Service
5917;Greek Lyrics;9/15/1960;82;3.98;eng;234;21;University of Chicago Press
5918;The Birth of Tragedy;06/01/1995;92;3.98;eng;210;20;Dover Publications  Inc.
5919;The Chomsky Reader;06/01/1988;492;3.98;eng;1643;38;Serpent's Tail
5920;Twelfth Night;08/01/1996;256;3.98;eng;157;18;Barrons Educational Series
5921;Twelfth Night;08/01/2005;222;3.98;eng;188;14;Simon  Schuster
5922;Cat & Mouse (Alex Cross #4);08/01/2003;432;3.98;eng;242;15;Grand Central Publishing
5923;Eragon: Prima Official Game Guide;11/14/2006;176;3.98;eng;120;1;Prima Games
5924;Prince of the Blood (Krondor's Sons  #1);12/18/2007;429;3.98;eng;19537;171;BantamSpectra
5925;Owlknight (Owl Mage Trilogy  #3);11/01/2000;450;3.98;eng;8045;98;DAW
